# utc,dec,hex
84714129,968968,0xEC908
84726598,1021277,0xF955D
84739067,838066,0xCC9B2
84751536,498605,0x79BAD
84764005,155978,0x2614A
84776473,12371,0x3053
84788942,16757616,0xFFB370
84801411,16639191,0xFDE4D7
84813879,16437688,0xFAD1B8
84826347,16270991,0xF8468F
84838815,16178088,0xF6DBA8
84851284,16167019,0xF6B06B
84863753,16218764,0xF77A8C
84876221,16299705,0xF8B6B9
84888689,16383798,0xF9FF36
84901157,16459871,0xFB285F
84913625,16526462,0xFC2C7E
84926094,16584329,0xFD0E89
84938562,16631922,0xFDC872
84951030,16666441,0xFE4F49
84963498,16689456,0xFEA930
84975966,16710195,0xFEFA33
84988433,16733074,0xFF5392
85000901,16749733,0xFF94A5
85013370,16756240,0xFFAE10
85025839,16758601,0xFFB749
85038307,16761636,0xFFC324
85050776,16765703,0xFFD307
85063244,16769292,0xFFE10C
85075712,16772047,0xFFEBCF
85088179,16774302,0xFFF49E
85100648,16776361,0xFFFCA9
85113116,1478,0x5C6
85125584,6107,0x17DB
85138052,50228,0xC434
85150520,230319,0x383AF
85162988,499748,0x7A024
85175456,746637,0xB648D
85187924,895750,0xDAB06
85200392,932581,0xE3AE5
85212860,889518,0xD92AE
85225327,786193,0xBFF11
85237795,614236,0x95F5C
85250264,364987,0x591BB
85262732,109370,0x1AB3A
85275200,7927,0x1EF7
85287668,16761196,0xFFC16C
85300137,16661587,0xFE3C53
85312605,16488538,0xFB985A
85325074,16351097,0xF97F79
85337542,16271090,0xF846F2
85350010,16237883,0xF7C53B
85362478,16230012,0xF7A67C
85374946,16226683,0xF7997B
85387413,16214380,0xF7696C
85399881,16186695,0xF6FD47
85412350,16144798,0xF6599E
85424818,16097997,0xF5A2CD
85437287,16061860,0xF515A4
85449755,16052625,0xF4F191
85462223,16078942,0xF5585E
85474691,16137083,0xF63B7B
85487159,16215122,0xF76C52
85499627,16305775,0xF8CE6F
85512095,16413852,0xFA749C
85524564,16547185,0xFC7D71
85537033,16688048,0xFEA3B0
85549501,16761745,0xFFC391
85561970,16774268,0xFFF47C
85574439,795,0x31B
85586908,4370,0x1112
85599376,12797,0x31FD
85611845,62644,0xF4B4
85624314,179205,0x2BC05
85636782,316652,0x4D4EC
85649250,453501,0x6EB7D
85661719,581346,0x8DEE2
85674189,692691,0xA91D3
85686657,784864,0xBF9E0
85699127,861243,0xD243B
85711596,929352,0xE2E48
85724066,997401,0xF3819
85736534,1070048,0x1053E0
85749003,1143923,0x117473
85761472,1208178,0x126F72
85773940,1253501,0x13207D
85786409,1279028,0x138434
85798876,1287763,0x13A653
85811345,1277384,0x137DC8
85823813,1243319,0x12F8B7
85836281,1189370,0x1225FA
85848748,1127979,0x11362B
85861217,1070826,0x1056EA
85873685,1020573,0xF929D
85886153,962494,0xEAFBE
85898622,863907,0xD2EA3
85911090,709122,0xAD202
85923559,520181,0x7EFF5
85936027,334038,0x518D6
85948495,174027,0x2A7CB
85960964,56458,0xDC8A
85973432,11095,0x2B57
85985900,3010,0xBC2
85998368,16775781,0xFFFA65
86010836,16770744,0xFFE6B8
86023305,16761777,0xFFC3B1
86035774,16748438,0xFF8F96
86048243,16749779,0xFF94D3
86060712,16761904,0xFFC430
86073181,16768573,0xFFDE3D
86085651,16771818,0xFFEAEA
86098119,16774065,0xFFF3B1
86110588,16776000,0xFFFB40
86123057,641,0x281
86135526,2528,0x9E0
86147993,4521,0x11A9
86160461,6564,0x19A4
86172930,8811,0x226B
86185398,12968,0x32A8
86197866,32007,0x7D07
86210334,91666,0x16612
86222803,187641,0x2DCF9
86235271,305802,0x4AA8A
86247740,436155,0x6A7BB
86260209,567584,0x8A920
86272679,689931,0xA870B
86285147,787356,0xC039C
86297616,841699,0xCD7E3
86310083,848054,0xCF0B6
86322551,821793,0xC8A21
86335019,786758,0xC0146
86347487,758355,0xB9253
86359955,735088,0xB3770
86372423,702293,0xAB755
86384892,646352,0x9DCD0
86397361,564259,0x89C23
86409829,461118,0x7093E
86422298,344099,0x54023
86434766,219148,0x3580C
86447234,96527,0x1790F
86459702,22104,0x5658
86472170,5575,0x15C7
86484638,1352,0x548
86497106,16774959,0xFFF72F
86509574,16769354,0xFFE14A
86522042,16735011,0xFF5B23
86534510,16621190,0xFD9E86
86546978,16461015,0xFB2CD7
86559447,16294472,0xF8A248
86571916,16141883,0xF64E3B
86584385,16023750,0xF480C6
86596853,15955815,0xF37767
86609322,15943560,0xF34788
86621791,15982697,0xF3E069
86634260,16064606,0xF5205E
86646729,16181773,0xF6EA0D
86659198,16329716,0xF92BF4
86671666,16500785,0xFBC831
86684134,16666974,0xFE515E
86696603,16756531,0xFFAF33
86709072,16772488,0xFFED88
86721541,16775597,0xFFF9AD
86734008,678,0x2A6
86746476,3103,0xC1F
86758944,6612,0x19D4
86771412,23547,0x5BFB
86783880,99900,0x1863C
86796347,227329,0x37801
86808815,363584,0x58C40
86821283,503427,0x7AE83
86833751,651190,0x9EFB6
86846219,810475,0xC5DEB
86858687,976666,0xEE71A
86871156,1132067,0x114623
86883623,1255458,0x132822
86896091,1336621,0x14652D
86908559,1371416,0x14ED18
86921028,1359391,0x14BE1F
86933496,1315848,0x141408
86945964,1267387,0x1356BB
86958432,1231426,0x12CA42
86970899,1197695,0x12467F
86983367,1125274,0x112B9A
86995835,983119,0xF004F
87008303,785386,0xBFBEA
87020771,571613,0x8B8DD
87033239,372924,0x5B0BC
87045708,199607,0x30BB7
87058177,65304,0xFF18
87070645,11701,0x2DB5
87083114,3316,0xCF4
87095582,16777211,0xFFFFFB
87108050,16774608,0xFFF5D0
87120517,16772441,0xFFED59
87132986,16770802,0xFFE6F2
87145454,16770089,0xFFE429
87157923,16770652,0xFFE65C
87170390,16772111,0xFFEC0F
87182859,16773960,0xFFF348
87195328,16775849,0xFFFAA9
87207796,310,0x136
87220265,1655,0x677
87232733,2696,0xA88
87245201,3701,0xE75
87257670,4996,0x1384
87270138,7153,0x1BF1
87282607,15464,0x3C68
87295075,63371,0xF78B
87307544,170830,0x29B4E
87320012,304239,0x4A46F
87332481,445670,0x6CCE6
87344950,571959,0x8BA37
87357418,648128,0x9E3C0
87369887,657965,0xA0A2D
87382355,620264,0x976E8
87394822,570427,0x8B43B
87407291,531976,0x81E08
87419759,502553,0x7AB19
87432227,463470,0x7126E
87444695,400897,0x61E01
87457164,312570,0x4C4FA
87469632,200257,0x30E41
87482101,80442,0x13A3A
87494569,15825,0x3DD1
87507038,3734,0xE96
87519506,16776399,0xFFFCCF
87531975,16762506,0xFFC68A
87544443,16664181,0xFE4675
87556911,16451868,0xFB091C
87569380,16232295,0xF7AF67
87581847,16056586,0xF5010A
87594316,15944661,0xF34BD5
87606784,15905664,0xF2B380
87619252,15939051,0xF335EB
87631721,16033016,0xF4A4F8
87644189,16164965,0xF6A865
87656658,16308828,0xF8DA5C
87669127,16447111,0xFAF687
87681595,16576758,0xFCF0F6
87694062,16694953,0xFEBEA9
87706530,16759904,0xFFBC60
87718998,16773341,0xFFF0DD
87731466,1118,0x45E
87743934,16769,0x4181
87756402,120262,0x1D5C6
87768869,328127,0x501BF
87781336,525572,0x80504
87793803,666481,0xA2B71
87806270,754544,0xB8370
87818738,815657,0xC7229
87831205,868128,0xD3F20
87843673,900795,0xDBEBB
87856141,893694,0xDA2FE
87868609,847053,0xCECCD
87881076,780094,0xBE73E
87893544,714143,0xAE59F
87906011,656250,0xA037A
87918478,586411,0x8F2AB
87930946,474870,0x73EF6
87943413,316335,0x4D3AF
87955880,139930,0x2229A
87968348,28255,0x6E5F
87980816,4634,0x121A
87993285,143,0x8F
88005753,16771872,0xFFEB20
88018221,16732111,0xFF4FCF
88030689,16583094,0xFD09B6
88043157,16382139,0xF9F8BB
88055625,16210550,0xF75A76
88068093,16100327,0xF5ABE7
88080562,16063188,0xF51AD4
88093031,16092029,0xF58B7D
88105500,16168688,0xF6B6F0
88117969,16274927,0xF855EF
88130437,16397674,0xFA356A
88142906,16525537,0xFC28E1
88155373,16643926,0xFDF756
88167841,16730129,0xFF4811
88180309,16763018,0xFFC88A
88192777,16768899,0xFFDF83
88205244,16771100,0xFFE81C
88217712,16773093,0xFFEFE5
88230180,16775210,0xFFF82A
88242648,297,0x129
88255116,3056,0xBF0
88267583,8011,0x1F4B
88280051,35908,0x8C44
88292519,114711,0x1C017
88304987,185432,0x2D458
88317455,206393,0x32639
88329923,188160,0x2DF00
88342392,153137,0x25631
88354860,111454,0x1B35E
88367328,59723,0xE94B
88379797,19966,0x4DFE
88392265,8299,0x206B
88404733,5644,0x160C
88417200,5217,0x1461
88429668,5786,0x169A
88442136,5995,0x176B
88454604,4742,0x1286
88467072,2177,0x881
88479540,16775932,0xFFFAFC
88492009,16768061,0xFFDC3D
88504477,16713710,0xFF07EE
88516946,16570793,0xFCD9A9
88529414,16397744,0xFA35B0
88541883,16217579,0xF775EB
88554352,16036464,0xF4B270
88566820,15870163,0xF228D3
88579290,15732334,0xF00E6E
88591758,15629967,0xEE7E8F
88604226,15565610,0xED832A
88616694,15538341,0xED18A5
88629162,15545070,0xED32EE
88641631,15585821,0xEDD21D
88654098,15665518,0xEF096E
88666566,15787095,0xF0E457
88679034,15942722,0xF34442
88691502,16114371,0xF5E2C3
88703969,16282762,0xF8748A
88716436,16435149,0xFAC7CD
88728904,16569498,0xFCD49A
88741372,16687429,0xFEA145
88753840,16756656,0xFFAFB0
88766308,16772441,0xFFED59
88778776,236,0xEC
88791243,11505,0x2CF1
88803710,88104,0x15828
88816177,249023,0x3CCBF
88828645,384230,0x5DCE6
88841113,466755,0x71F43
88853581,520932,0x7F2E4
88866049,576073,0x8CA49
88878517,647552,0x9E180
88890984,719229,0xAF97D
88903451,752370,0xB7AF2
88915919,729945,0xB2359
88928386,672374,0xA4276
88940853,612159,0x9573F
88953320,565028,0x89F24
88965787,513855,0x7D73F
88978255,424124,0x678BC
88990722,283793,0x45491
89003189,121112,0x1D918
89015656,22953,0x59A9
89028123,3926,0xF56
89040591,16776661,0xFFFDD5
89053059,16770128,0xFFE450
89065526,16725497,0xFF35F9
89077994,16594564,0xFD3684
89090461,16452837,0xFB0CE5
89102929,16357468,0xF9985C
89115396,16318701,0xF900ED
89127863,16334422,0xF93E56
89140331,16395147,0xFA2B8B
89152798,16488058,0xFB967A
89165265,16598319,0xFD452F
89177732,16702724,0xFEDD04
89190199,16758459,0xFFB6BB
89202667,16769886,0xFFE35E
89215134,16772723,0xFFEE73
89227601,16774820,0xFFF6A4
89240068,16777043,0xFFFF53
89252536,2642,0xA52
89265003,9367,0x2497
89277469,59550,0xE89E
89289936,199191,0x30A17
89302404,348658,0x551F2
89314870,440431,0x6B86F
89327338,457786,0x6FC3A
89339806,417143,0x65D77
89352273,355204,0x56B84
89364741,303495,0x4A187
89377209,265992,0x40F08
89389677,224835,0x36E43
89402144,168118,0x290B6
89414611,100511,0x1889F
89427079,40986,0xA01A
89439546,14217,0x3789
89452013,7776,0x1E60
89464480,4599,0x11F7
89476947,1742,0x6CE
89489414,16776071,0xFFFB87
89501882,16772618,0xFFEE0A
89514349,16762017,0xFFC4A1
89526817,16702004,0xFEDA34
89539284,16574103,0xFCE697
89551751,16422252,0xFA956C
89564219,16260037,0xF81BC5
89576685,16094716,0xF595FC
89589151,15946571,0xF3534B
89601618,15845034,0xF1C6AA
89614084,15814215,0xF14E47
89626552,15857506,0xF1F762
89639019,15955227,0xF3751B
89651487,16081000,0xF56068
89663954,16219041,0xF77BA1
89676421,16368476,0xF9C35C
89688888,16535269,0xFC4EE5
89701354,16694836,0xFEBE34
89713821,16765633,0xFFD2C1
89726287,16776290,0xFFFC62
89738754,3759,0xEAF
89751222,14770,0x39B2
89763690,68245,0x10A95
89776157,164034,0x280C2
89788624,249951,0x3D05F
89801092,320384,0x4E380
89813559,388399,0x5ED2F
89826027,468722,0x726F2
89838494,557259,0x880CB
89850961,616072,0x96688
89863428,614211,0x95F43
89875896,567094,0x8A736
89888363,515591,0x7DE07
89900829,472618,0x7362A
89913296,407741,0x638BD
89925763,291302,0x471E6
89938230,134763,0x20E6B
89950697,26980,0x6964
89963165,3979,0xF8B
89975632,16776956,0xFFFEFC
89988100,16773581,0xFFF1CD
90000567,16767660,0xFFDAAC
90013034,16728155,0xFF405B
90025501,16609706,0xFD71AA
90037969,16463091,0xFB34F3
90050436,16345478,0xF96986
90062903,16285897,0xF880C9
90075370,16294156,0xF8A10C
90087837,16360359,0xF9A3A7
90100304,16462788,0xFB33C4
90112772,16581547,0xFD03AB
90125240,16696806,0xFEC5E6
90137708,16759809,0xFFBC01
90150175,16772536,0xFFEDB8
90162643,16776695,0xFFFDF7
90175110,4072,0xFE8
90187579,27739,0x6C5B
90200047,133790,0x20A9E
90212515,277995,0x43DEB
90224983,364328,0x58F28
90237451,373593,0x5B359
90249919,325598,0x4F7DE
90262387,256405,0x3E995
90274856,193586,0x2F432
90287323,138873,0x21E79
90299791,81470,0x13E3E
90312259,32537,0x7F19
90324726,13146,0x335A
90337194,8665,0x21D9
90349661,6210,0x1842
90362127,3799,0xED7
90374594,1174,0x496
90387062,16775355,0xFFF8BB
90399528,16771050,0xFFE7EA
90411995,16749065,0xFF9209
90424463,16651350,0xFE1456
90436930,16478771,0xFB7233
90449397,16275146,0xF856CA
90461864,16075833,0xF54C39
90474332,15918090,0xF2E40A
90486799,15826683,0xF17EFB
90499266,15809152,0xF13A80
90511733,15858241,0xF1FA41
90524201,15952952,0xF36C38
90536668,16067929,0xF52D59
90549136,16191542,0xF71036
90561603,16331211,0xF931CB
90574069,16500900,0xFBC8A4
90586536,16679667,0xFE82F3
90599003,16765416,0xFFD1E8
90611470,2533,0x9E5
90623937,33212,0x81BC
90636404,140467,0x224B3
90648872,250210,0x3D162
90661339,304029,0x4A39D
90673806,330298,0x50A3A
90686273,363055,0x58A2F
90698741,415750,0x65806
90711208,468111,0x7248F
90723676,489444,0x777E4
90736143,473369,0x73919
90748610,424394,0x679CA
90761077,336605,0x522DD
90773544,204086,0x31D36
90786011,65697,0x100A1
90798478,9226,0x240A
90810946,979,0x3D3
90823413,16774242,0xFFF462
90835881,16770297,0xFFE4F9
90848350,16763594,0xFFCACA
90860818,16741317,0xFF73C5
90873285,16698794,0xFECDAA
90885752,16658695,0xFE3107
90898219,16635218,0xFDD552
90910687,16635215,0xFDD54F
90923155,16662068,0xFE3E34
90935622,16711211,0xFEFE2B
90948090,16754232,0xFFA638
90960557,16768995,0xFFDFE3
90973025,16773584,0xFFF1D0
90985492,71,0x47
90997958,5244,0x147C
91010426,36459,0x8E6B
91022893,149980,0x249DC
91035361,282539,0x44FAB
91047828,354518,0x568D6
91060296,351785,0x55E29
91072764,296820,0x48774
91085231,229473,0x38061
91097698,177818,0x2B69A
91110165,148317,0x2435D
91122632,135464,0x21128
91135100,131179,0x2006B
91147567,127444,0x1F1D4
91160035,113929,0x1BD09
91172502,80876,0x13BEC
91184970,37901,0x940D
91197438,14998,0x3A96
91209906,9749,0x2615
91222374,8424,0x20E8
91234841,8107,0x1FAB
91247308,7992,0x1F38
91259775,7737,0x1E39
91272243,7082,0x1BAA
91284711,6621,0x19DD
91297178,7658,0x1DEA
91309645,14673,0x3951
91322113,45404,0xB15C
91334581,82013,0x1405D
91347049,74290,0x12232
91359518,36069,0x8CE5
91371987,13482,0x34AA
91384455,7763,0x1E53
91396924,5306,0x14BA
91409392,3559,0xDE7
91421860,2370,0x942
91434327,1737,0x6C9
91446794,1734,0x6C6
91459262,2451,0x993
91471729,3618,0xE22
91484197,4833,0x12E1
91496664,6098,0x17D2
91509131,7413,0x1CF5
91521600,8104,0x1FA8
91534067,7293,0x1C7D
91546535,4740,0x1284
91559003,1495,0x5D7
91571471,16775742,0xFFFA3E
91583940,16773635,0xFFF203
91596409,16772678,0xFFEE46
91608877,16772485,0xFFED85
91621345,16772584,0xFFEDE8
91633813,16773257,0xFFF089
91646280,16774938,0xFFF71A
91658748,16777063,0xFFFF67
91671215,812,0x32C
91683682,16776655,0xFFFDCF
91696150,16773136,0xFFF010
91708618,16768545,0xFFDE21
91721086,16766494,0xFFD61E
91733554,16769427,0xFFE193
91746022,16773436,0xFFF13C
91758489,16776095,0xFFFB9F
91770957,190,0xBE
91783425,723,0x2D3
91795893,810,0x32A
91808361,16777131,0xFFFFAB
91820829,16774436,0xFFF524
91833298,16765773,0xFFD34D
91845766,16719152,0xFF1D30
91858235,16635933,0xFDD81D
91870703,16600498,0xFD4DB2
91883172,16654373,0xFE2025
91895640,16741774,0xFF758E
91908109,16771331,0xFFE903
91920578,16775552,0xFFF980
91933047,16777069,0xFFFF6D
91945515,16776452,0xFFFD04
91957984,16758913,0xFFB881
91970451,16606050,0xFD6362
91982919,16310035,0xF8DF13
91995387,16129878,0xF61F56
92007856,16181413,0xF6E8A5
92020325,16420902,0xFA9026
92032793,16677751,0xFE7B77
92045262,16768832,0xFFDF40
92057730,16776523,0xFFFD4B
92070199,16775888,0xFFFAD0
92082667,16764033,0xFFCC81
92095136,16675884,0xFE742C
92107604,16508833,0xFBE7A1
92120072,16404048,0xFA4E50
92132541,16412299,0xFA6E8B
92145009,16530464,0xFC3C20
92157477,16696067,0xFEC303
92169945,16767594,0xFFDA6A
92182413,16766033,0xFFD451
92194880,16629992,0xFDC0E8
92207347,16209881,0xF757D9
92219815,15727770,0xEFFC9A
92232283,15411139,0xEB27C3
92244751,15344620,0xEA23EC
92257220,15511919,0xECB16F
92269688,15838844,0xF1AE7C
92282156,16253267,0xF80153
92294625,16631444,0xFDC694
92307093,16770145,0xFFE461
92319562,5988,0x1764
92332030,4481,0x1181
92344497,16767978,0xFFDBEA
92356964,16677659,0xFE7B1B
92369431,16520426,0xFC14EA
92381898,16473487,0xFB5D8F
92394365,16573080,0xFCE298
92406833,16722371,0xFF29C3
92419300,16774748,0xFFF65C
92431768,2811,0xAFB
92444235,16766392,0xFFD5B8
92456702,16594947,0xFD3803
92469170,16181384,0xF6E888
92481637,15855741,0xF1F07D
92494105,15791146,0xF0F42A
92506574,15967639,0xF3A597
92519041,16292638,0xF89B1E
92531509,16627683,0xFDB7E3
92543977,16767944,0xFFDBC8
92556445,11259,0x2BFB
92568913,14888,0x3A28
92581380,1857,0x741
92593847,16706028,0xFEE9EC
92606315,16467081,0xFB4489
92618782,16255286,0xF80936
92631248,16209265,0xF75571
92643714,16302796,0xF8C2CC
92656181,16492567,0xFBA817
92668648,16696854,0xFEC616
92681115,16773519,0xFFF18F
92693582,5570,0x15C2
92706050,3791,0xECF
92718517,16743626,0xFF7CCA
92730985,16527639,0xFC3117
92743452,16208854,0xF753D6
92755919,16011325,0xF4503D
92768385,15965462,0xF39D16
92780852,16042669,0xF4CAAD
92793319,16211004,0xF75C3C
92805786,16448915,0xFAFD93
92818253,16685968,0xFE9B90
92830720,6345,0x18C9
92843188,106680,0x1A0B8
92855655,173673,0x2A669
92868122,60738,0xED42
92880589,16752069,0xFF9DC5
92893057,16581678,0xFD042E
92905525,16388431,0xFA114F
92917993,16356422,0xF99446
92930461,16454387,0xFB12F3
92942929,16615052,0xFD868C
92955397,16742263,0xFF7777
92967865,344,0x158
92980332,39703,0x9B17
92992800,97630,0x17D5E
93005267,45249,0xB0C1
93017735,670,0x29E
93030202,16736999,0xFF62E7
93042669,16630936,0xFDC498
93055136,16525065,0xFC2709
93067604,16402964,0xFA4A14
93080070,16226389,0xF79855
93092537,16026510,0xF48B8E
93105005,15864405,0xF21255
93117472,15783102,0xF0D4BE
93129939,15792455,0xF0F947
93142407,15877728,0xF24660
93154876,16008807,0xF44667
93167343,16150562,0xF67022
93179810,16276527,0xF85C2F
93192277,16378526,0xF9EA9E
93204743,16465511,0xFB3E67
93217210,16553166,0xFC94CE
93229677,16650775,0xFE1217
93242143,16735806,0xFF5E3E
93254611,16767331,0xFFD963
93267079,16772506,0xFFED9A
93279546,16774449,0xFFF531
93292013,16775502,0xFFF94E
93304480,16776479,0xFFFD1F
93316947,1562,0x61A
93329414,29071,0x718F
93341882,216742,0x34EA6
93354349,548135,0x85D27
93366817,799558,0xC3346
93379285,854573,0xD0A2D
93391752,697740,0xAA58C
93404220,396545,0x60D01
93416687,106512,0x1A010
93429154,5095,0x13E7
93441622,16740966,0xFF7266
93454090,16582323,0xFD06B3
93466557,16367536,0xF9BFB0
93479024,16212445,0xF761DD
93491492,16143708,0xF6555C
93503959,16158981,0xF69105
93516426,16235450,0xF7BBBA
93528894,16343491,0xF961C3
93541362,16461712,0xFB2F90
93553830,16582011,0xFD057B
93566297,16696706,0xFEC582
93578764,16760547,0xFFBEE3
93591231,16774338,0xFFF4C2
93603699,10499,0x2903
93616166,102470,0x19046
93628635,232783,0x38D4F
93641103,173160,0x2A468
93653569,38809,0x9799
93666036,3942,0xF66
93678504,3087,0xC0F
93690971,9132,0x23AC
93703438,38727,0x9747
93715905,72090,0x1199A
93728373,43601,0xAA51
93740840,11332,0x2C44
93753307,3135,0xC3F
93765775,16776730,0xFFFE1A
93778243,16774015,0xFFF37F
93790710,16771762,0xFFEAB2
93803176,16769501,0xFFE1DD
93815642,16765526,0xFFD256
93828110,16744721,0xFF8111
93840577,16675610,0xFE731A
93853044,16571965,0xFCDE3D
93865511,16477986,0xFB6F22
93877977,16449397,0xFAFF75
93890443,16540378,0xFC62DA
93902911,16703473,0xFEDFF1
93915378,18152,0x46E8
93927845,266651,0x4119B
93940313,749736,0xB70A8
93952780,1059909,0x102C45
93965247,1029962,0xFB74A
93977714,753691,0xB801B
93990180,417548,0x65F0C
94002647,156095,0x261BF
94015113,31676,0x7BBC
94027580,8927,0x22DF
94040047,6436,0x1924
94052513,5067,0x13CB
94064980,4286,0x10BE
94077447,4645,0x1225
94089913,7406,0x1CEE
94102380,31125,0x7995
94114847,126340,0x1ED84
94127314,257161,0x3EC89
94139782,363290,0x58B1A
94152249,432929,0x69B21
94164716,471520,0x731E0
94177183,489457,0x777F1
94189650,494370,0x78B22
94202116,490205,0x77ADD
94214583,481036,0x7570C
94227051,471501,0x731CD
94239519,464282,0x7159A
94251987,461819,0x70BFB
94264454,469156,0x728A4
94276921,491297,0x77F21
94289388,531106,0x81AA2
94301854,587647,0x8F77F
94314322,650614,0x9ED76
94326789,705111,0xAC257
94339257,742642,0xB54F2
94351724,757479,0xB8EE7
94364191,738582,0xB4516
94376658,682923,0xA6BAB
94389126,607388,0x9449C
94401593,536329,0x82F09
94414061,482694,0x75D86
94426528,445573,0x6CC85
94438996,418300,0x661FC
94451463,394193,0x603D1
94463930,369620,0x5A3D4
94476397,344551,0x541E7
94488864,320326,0x4E346
94501331,297355,0x4898B
94513797,274636,0x430CC
94526264,250969,0x3D459
94538731,225558,0x37116
94551198,198703,0x3082F
94563665,172010,0x29FEA
94576133,146927,0x23DEF
94588601,123296,0x1E1A0
94601068,99789,0x185CD
94613535,75200,0x125C0
94626002,50237,0xC43D
94638469,29536,0x7360
94650936,18087,0x46A7
94663403,13240,0x33B8
94675871,10829,0x2A4D
94688338,9230,0x240E
94700806,8009,0x1F49
94713273,6908,0x1AFC
94725739,5953,0x1741
94738207,5082,0x13DA
94750675,4165,0x1045
94763143,3268,0xCC4
94775611,2453,0x995
94788080,1734,0x6C6
94800549,1123,0x463
94813016,628,0x274
94825484,209,0xD1
94837952,16776998,0xFFFF26
94850420,16776591,0xFFFD8F
94862887,16776222,0xFFFC1E
94875355,16775859,0xFFFAB3
94887823,16775428,0xFFF904
94900291,16774907,0xFFF6FB
94912759,16774348,0xFFF4CC
94925228,16773861,0xFFF2E5
94937696,16773490,0xFFF172
94950164,16773143,0xFFF017
94962633,16772720,0xFFEE70
94975101,16772291,0xFFECC3
94987568,16771856,0xFFEB10
95000034,16771321,0xFFE8F9
95012500,16770710,0xFFE696
95024967,16769987,0xFFE3C3
95037434,16768996,0xFFDFE4
95049902,16767843,0xFFDB63
95062369,16766446,0xFFD5EE
95074836,16764665,0xFFCEF9
95087305,16761860,0xFFC404
95099772,16756449,0xFFAEE1
95112241,16746124,0xFF868C
95124708,16731213,0xFF4C4D
95137176,16715226,0xFF0DDA
95149644,16700435,0xFED413
95162111,16687358,0xFEA0FE
95174578,16675999,0xFE749F
95187046,16666014,0xFE4D9E
95199515,16656999,0xFE2A67
95211982,16648440,0xFE08F8
95224450,16639761,0xFDE711
95236918,16631038,0xFDC4FE
95249386,16622939,0xFDA55B
95261854,16615200,0xFD8720
95274321,16607159,0xFD67B7
95286787,16599324,0xFD491C
95299254,16591703,0xFD2B57
95311722,16583342,0xFD0AAE
95324190,16573963,0xFCE60B
95336658,16564392,0xFCC0A8
95349126,16555637,0xFC9E75
95361594,16547602,0xFC7F12
95374061,16540125,0xFC61DD
95386529,16534026,0xFC4A0A
95398997,16529855,0xFC39BF
95411465,16527212,0xFC2F6C
95423932,16525823,0xFC29FF
95436400,16525936,0xFC2A70
95448868,16527841,0xFC31E1
95461336,16531460,0xFC4004
95473804,16535885,0xFC514D
95486272,16539278,0xFC5E8E
95498740,16539949,0xFC612D
95511208,16537898,0xFC592A
95523675,16534887,0xFC4D67
95536142,16532034,0xFC4242
95548611,16528949,0xFC3635
95561079,16526362,0xFC2C1A
95573548,16525429,0xFC2875
95586017,16526182,0xFC2B66
95598485,16527371,0xFC300B
95610953,16527674,0xFC313A
95623421,16526909,0xFC2E3D
95635889,16525420,0xFC286C
95648358,16524165,0xFC2385
95660826,16524994,0xFC26C2
95673295,16528731,0xFC355B
95685764,16533554,0xFC4832
95698232,16536983,0xFC5597
95710700,16538124,0xFC5A0C
95723167,16537553,0xFC57D1
95735635,16536380,0xFC533C
95748104,16535495,0xFC4FC7
95760572,16535138,0xFC4E62
95773041,16535283,0xFC4EF3
95785510,16536522,0xFC53CA
95797978,16538931,0xFC5D33
95810447,16539762,0xFC6072
95822915,16536817,0xFC54F1
95835384,16530634,0xFC3CCA
95847852,16523193,0xFC1FB9
95860320,16516156,0xFC043C
95872788,16510355,0xFBED93
95885256,16506240,0xFBDD80
95897725,16504133,0xFBD545
95910193,16503954,0xFBD492
95922662,16505483,0xFBDA8B
95935130,16508582,0xFBE6A6
95947598,16513123,0xFBF863
95960066,16518572,0xFC0DAC
95972535,16523929,0xFC2299
95985005,16528228,0xFC3364
95997474,16531137,0xFC3EC1
96009943,16533268,0xFC4714
96022412,16535743,0xFC50BF
96034881,16539238,0xFC5E66
96047349,16543813,0xFC7045
96059818,16549158,0xFC8526
96072286,16554873,0xFC9B79
96084754,16560644,0xFCB204
96097223,16566379,0xFCC86B
96109691,16572122,0xFCDEDA
96122159,16577955,0xFCF5A3
96134628,16583958,0xFD0D16
96147096,16590163,0xFD2553
96159564,16596536,0xFD3E38
96172033,16603075,0xFD57C3
96184500,16609754,0xFD71DA
96196969,16616565,0xFD8C75
96209437,16623506,0xFDA792
96221904,16630549,0xFDC315
96234372,16637670,0xFDDEE6
96246840,16644889,0xFDFB19
96259308,16652238,0xFE17CE
96271777,16659767,0xFE3537
96284245,16667452,0xFE533C
96296713,16675253,0xFE71B5
96309181,16683102,0xFE905E
96321649,16690985,0xFEAF29
96334116,16698930,0xFECE32
96346584,16706891,0xFEED4B
96359051,16714842,0xFF0C5A
96371518,16722765,0xFF2B4D
96383985,16730554,0xFF49BA
96396453,16737981,0xFF66BD
96408920,16744672,0xFF80E0
96421388,16750249,0xFF96A9
96433856,16754560,0xFFA780
96446325,16757739,0xFFB3EB
96458793,16760078,0xFFBD0E
96471261,16761833,0xFFC3E9
96483730,16763180,0xFFC92C
96496197,16764251,0xFFCD5B
96508665,16765138,0xFFD0D2
96521132,16765891,0xFFD3C3
96533599,16766534,0xFFD646
96546067,16767101,0xFFD87D
96558534,16767618,0xFFDA82
96571002,16768063,0xFFDC3F
96583470,16768506,0xFFDDFA
96595939,16768897,0xFFDF81
